customer_id,transaction_id,violation_type,article_reference,details
CUST00004,TXN05636,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST00004
CUST08827,TXN04746,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08827
CUST08829,TXN00203,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08829
CUST08830,TXN02654,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08830
CUST08831,TXN02913,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08831
CUST08832,TXN09480,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08832
CUST08833,TXN04590,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08833
CUST08834,TXN00044,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08834
CUST08835,TXN04729,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08835
CUST08837,TXN05183,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08837
CUST08839,TXN09765,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08839
CUST08840,TXN07396,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08840
CUST08841,TXN00145,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08841
CUST08844,TXN00047,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08844
CUST08845,TXN05287,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08845
CUST08846,TXN02672,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08846
CUST08851,TXN04016,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08851
CUST08853,TXN00673,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08853
CUST08854,TXN01068,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08854
CUST08855,TXN03152,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08855
CUST08856,TXN04687,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08856
CUST08857,TXN00447,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08857
CUST08858,TXN00132,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08858
CUST08859,TXN05312,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08859
CUST08860,TXN07895,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08860
CUST08862,TXN03210,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08862
CUST08863,TXN08223,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08863
CUST08864,TXN06419,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08864
CUST08865,TXN02048,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08865
CUST08866,TXN06641,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08866
CUST08867,TXN03106,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08867
CUST08868,TXN00918,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08868
CUST08871,TXN03710,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08871
CUST08874,TXN00384,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08874
CUST08876,TXN08609,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08876
CUST08877,TXN03533,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08877
CUST08879,TXN05777,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08879
CUST08880,TXN06652,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08880
CUST08882,TXN06746,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08882
CUST08883,TXN03181,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08883
CUST08888,TXN04735,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08888
CUST08889,TXN08531,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08889
CUST08891,TXN01771,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08891
CUST08892,TXN06660,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08892
CUST08893,TXN09224,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08893
CUST08896,TXN08092,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08896
CUST08897,TXN08356,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08897
CUST08898,TXN07657,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08898
CUST08899,TXN04534,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08899
CUST08900,TXN00169,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08900
CUST08903,TXN02999,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08903
CUST08905,TXN02613,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08905
CUST08906,TXN04769,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08906
CUST08908,TXN05927,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08908
CUST08909,TXN06790,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08909
CUST08912,TXN07652,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08912
CUST08913,TXN01319,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08913
CUST08914,TXN04375,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08914
CUST08915,TXN04486,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08915
CUST08917,TXN06858,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08917
CUST08919,TXN07823,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08919
CUST08921,TXN01875,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08921
CUST08922,TXN02288,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08922
CUST08923,TXN07979,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08923
CUST08924,TXN00854,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08924
CUST08925,TXN00669,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08925
CUST08926,TXN06570,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08926
CUST08927,TXN00413,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08927
CUST08928,TXN04396,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08928
CUST08929,TXN07089,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08929
CUST08930,TXN05430,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08930
CUST08931,TXN03055,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08931
CUST08932,TXN00155,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08932
CUST08933,TXN08713,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08933
CUST08935,TXN03823,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08935
CUST08939,TXN01863,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08939
CUST08943,TXN03006,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08943
CUST08945,TXN03233,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08945
CUST08946,TXN08254,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08946
CUST08949,TXN00841,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08949
CUST08950,TXN07899,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08950
CUST08952,TXN00377,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08952
CUST08954,TXN04474,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08954
CUST08955,TXN04370,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08955
CUST08957,TXN04577,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08957
CUST08958,TXN09482,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08958
CUST08959,TXN09014,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08959
CUST08962,TXN00464,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08962
CUST08964,TXN09072,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08964
CUST08967,TXN08531,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08967
CUST08968,TXN06528,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08968
CUST08969,TXN05364,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08969
CUST08972,TXN07004,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08972
CUST08973,TXN09341,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08973
CUST08974,TXN08822,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08974
CUST08975,TXN06624,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08975
CUST08976,TXN01820,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08976
CUST08977,TXN05681,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08977
CUST08978,TXN01713,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08978
CUST08980,TXN07738,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08980
CUST08981,TXN01007,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08981
CUST08982,TXN05413,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08982
CUST08983,TXN01708,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08983
CUST08984,TXN06247,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08984
CUST08986,TXN08393,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08986
CUST08987,TXN08878,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08987
CUST08988,TXN00839,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08988
CUST08989,TXN06762,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08989
CUST08991,TXN01666,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08991
CUST08992,TXN04277,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08992
CUST08993,TXN03855,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08993
CUST08994,TXN09799,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08994
CUST08995,TXN08366,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08995
CUST08996,TXN06709,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08996
CUST08998,TXN03839,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST08998
CUST09001,TXN01297,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09001
CUST09002,TXN02840,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09002
CUST09004,TXN04618,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09004
CUST09005,TXN07384,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09005
CUST09008,TXN06877,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09008
CUST09009,TXN06914,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09009
CUST09010,TXN04729,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09010
CUST09011,TXN05055,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09011
CUST09012,TXN05514,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09012
CUST09014,TXN04868,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09014
CUST09015,TXN09630,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09015
CUST09016,TXN01418,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09016
CUST09017,TXN05906,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09017
CUST09018,TXN04006,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09018
CUST09019,TXN09511,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09019
CUST09020,TXN05291,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09020
CUST09021,TXN06376,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09021
CUST09022,TXN07814,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09022
CUST09023,TXN01050,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09023
CUST09027,TXN08864,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09027
CUST09028,TXN05332,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09028
CUST09030,TXN03704,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09030
CUST09031,TXN00481,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09031
CUST09032,TXN01400,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09032
CUST09037,TXN07574,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09037
CUST09038,TXN01245,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09038
CUST09039,TXN09747,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09039
CUST09040,TXN01973,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09040
CUST09041,TXN09440,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09041
CUST09042,TXN00635,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09042
CUST09043,TXN03658,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09043
CUST09044,TXN07871,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09044
CUST09045,TXN02030,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09045
CUST09046,TXN04661,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09046
CUST09047,TXN03571,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09047
CUST09048,TXN09497,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09048
CUST09049,TXN08209,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09049
CUST09052,TXN09223,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09052
CUST09054,TXN08815,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09054
CUST09055,TXN00407,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09055
CUST09056,TXN03403,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09056
CUST09057,TXN03970,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09057
CUST09061,TXN00529,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09061
CUST09068,TXN00447,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09068
CUST09069,TXN04591,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09069
CUST09070,TXN01219,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09070
CUST09072,TXN01787,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09072
CUST09073,TXN00345,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09073
CUST09074,TXN07484,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09074
CUST09075,TXN06342,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09075
CUST09076,TXN04753,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09076
CUST09078,TXN01728,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09078
CUST09079,TXN05628,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09079
CUST09080,TXN00846,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09080
CUST09081,TXN09491,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09081
CUST09082,TXN02819,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09082
CUST09083,TXN06592,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09083
CUST09084,TXN01250,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09084
CUST09085,TXN01742,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09085
CUST09087,TXN08290,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09087
CUST09088,TXN07654,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09088
CUST09090,TXN00079,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09090
CUST09091,TXN07961,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09091
CUST09092,TXN03271,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09092
CUST09093,TXN05012,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09093
CUST09094,TXN02753,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09094
CUST09095,TXN05977,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST09095
